idx,timestamp,is_attack,fused_u,fused_b,fused_d,max_u,mean_u,min_b,mean_b,max_d,n_sensors,n_high_u
3221,15/11/16 05,0,0.127994,0.773510,0.098496,0.998326,0.838628,0.000744,0.150685,0.234791,31,655
3222,15/11/16 06,0,0.156863,0.707358,0.135780,0.998365,0.837304,0.000579,0.152535,0.182856,31,660
3223,15/11/16 07,0,0.172980,0.663769,0.163251,0.997713,0.836976,0.001963,0.152963,0.209628,31,662
3224,15/11/16 08,0,0.112070,0.797338,0.090592,0.997713,0.835449,0.001963,0.155102,0.163258,31,657
3225,15/11/16 09,0,0.117021,0.798608,0.084371,0.997362,0.834379,0.002136,0.156590,0.127146,31,655
3226,15/11/16 10,0,0.092721,0.842363,0.070237,0.997946,0.833477,0.001664,0.157793,0.099021,31,653
3227,15/11/16 11,0,0.116426,0.801163,0.082411,0.997713,0.833273,0.001963,0.158093,0.109451,31,652
3228,15/11/16 12,0,0.108319,0.813403,0.078678,0.997768,0.833143,0.001538,0.158249,0.096736,31,652
3229,15/11/16 13,0,0.121344,0.755359,0.123297,0.998262,0.834393,0.001198,0.156298,0.361975,31,655
3230,15/11/16 14,0,0.131577,0.770817,0.097606,0.998302,0.834452,0.000959,0.156289,0.281906,31,657
3231,15/11/16 15,0,0.118926,0.797203,0.087605,0.997888,0.834227,0.000822,0.156647,0.219549,31,664
3232,15/11/16 16,0,0.118914,0.784995,0.096090,0.998355,0.833484,0.000640,0.157735,0.170985,31,657
3233,15/11/16 17,0,0.108920,0.806170,0.089815,0.997768,0.833196,0.001892,0.158249,0.133163,31,655
3234,15/11/16 18,0,0.140852,0.761694,0.097454,0.997768,0.834523,0.001892,0.156536,0.173546,31,654
3235,15/11/16 19,0,0.126533,0.775171,0.098296,0.997768,0.835350,0.001892,0.155452,0.135158,31,656
3236,15/11/16 20,0,0.130661,0.762531,0.106808,0.997768,0.835692,0.001892,0.154979,0.114453,31,659
3237,15/11/16 21,0,0.133264,0.753878,0.112858,0.998022,0.836700,0.001566,0.153613,0.114453,31,658
3238,15/11/16 22,0,0.138451,0.747732,0.117261,0.998256,0.838301,0.001224,0.151506,0.154418,31,656
3239,15/11/16 23,0,0.148514,0.723377,0.128109,0.998296,0.839267,0.000953,0.149964,0.226837,31,663
3240,16/11/16 00,0,0.169275,0.628230,0.202495,0.998338,0.840015,0.000743,0.148496,0.308661,31,666
3241,16/11/16 01,0,0.145773,0.723901,0.130326,0.998262,0.839886,0.001198,0.148809,0.240385,31,666
3242,16/11/16 02,0,0.151684,0.719473,0.133578,0.997890,0.840363,0.001565,0.148279,0.187212,31,659
3243,16/11/16 03,0,0.147814,0.716136,0.136050,0.997904,0.841146,0.001219,0.147231,0.234791,31,661
3244,16/11/16 04,0,0.148460,0.710380,0.141180,0.998303,0.840805,0.000949,0.147722,0.234791,31,664
3245,16/11/16 05,0,0.148947,0.711664,0.139389,0.998262,0.840377,0.001198,0.148415,0.182856,31,663
3246,16/11/16 06,0,0.152415,0.710177,0.140506,0.998287,0.841189,0.001045,0.147268,0.234791,31,661
3247,16/11/16 07,0,0.169207,0.641675,0.192593,0.997531,0.842423,0.001618,0.145494,0.302332,31,662
3248,16/11/16 08,0,0.149816,0.708149,0.142035,0.997827,0.841619,0.001260,0.146777,0.235456,31,667
3249,16/11/16 09,0,0.161755,0.695158,0.143087,0.997502,0.841572,0.000981,0.147025,0.183373,31,664
3250,16/11/16 10,0,0.171700,0.671462,0.156838,0.997798,0.841426,0.000764,0.147335,0.142811,31,661
3251,16/11/16 11,0,0.179443,0.652198,0.168359,0.997926,0.841354,0.000595,0.147543,0.148187,31,663
3252,16/11/16 12,0,0.170824,0.665545,0.163632,0.998384,0.839744,0.000464,0.149730,0.205792,31,664
3253,16/11/16 13,0,0.181664,0.626180,0.192157,0.998262,0.838481,0.001198,0.151464,0.196744,31,661
3254,16/11/16 14,0,0.190419,0.580576,0.229005,0.998281,0.837473,0.001082,0.152782,0.232938,31,657
3255,16/11/16 15,0,0.187415,0.598715,0.213870,0.997678,0.837152,0.001951,0.153276,0.181413,31,655
3256,16/11/16 16,0,0.185497,0.609455,0.205048,0.997962,0.836397,0.001519,0.154348,0.141284,31,656
3257,16/11/16 17,0,0.139178,0.704992,0.155830,0.998264,0.835460,0.001183,0.155640,0.110032,31,658
3258,16/11/16 18,0,0.133400,0.742572,0.124028,0.997853,0.834512,0.001782,0.156913,0.101860,31,655
3259,16/11/16 19,0,0.133301,0.742935,0.123763,0.997853,0.834069,0.001782,0.157476,0.141550,31,655
3260,16/11/16 20,0,0.133229,0.743208,0.123563,0.997853,0.833687,0.001412,0.157930,0.110240,31,655
3261,16/11/16 21,0,0.133175,0.743414,0.132619,0.998252,0.835316,0.001100,0.155287,0.416911,31,654
3262,16/11/16 22,0,0.137367,0.743571,0.123295,0.998298,0.835318,0.000857,0.155404,0.324690,31,658
3263,16/11/16 23,0,0.148706,0.732098,0.123205,0.998350,0.835026,0.000667,0.155913,0.252869,31,661
3264,17/11/16 00,0,0.164683,0.696967,0.138350,0.998127,0.834727,0.001431,0.156406,0.196935,31,660
3265,17/11/16 01,0,0.166732,0.685128,0.148139,0.998262,0.834670,0.001198,0.156495,0.153373,31,656
3266,17/11/16 02,0,0.139571,0.733267,0.127162,0.998303,0.835792,0.000949,0.155043,0.169688,31,656
3267,17/11/16 03,0,0.146420,0.745210,0.115303,0.998303,0.835709,0.000949,0.155106,0.169688,31,657
3268,17/11/16 04,0,0.126553,0.750665,0.122782,0.998262,0.835147,0.001140,0.155611,0.312739,31,660
3269,17/11/16 05,0,0.119839,0.790869,0.090279,0.998303,0.835875,0.000888,0.154654,0.243561,31,659
3270,17/11/16 06,0,0.113448,0.809386,0.077713,0.998346,0.836021,0.000691,0.154527,0.189686,31,657
3271,17/11/16 07,0,0.143431,0.746203,0.112208,0.998263,0.837345,0.001190,0.152834,0.179560,31,658
3272,17/11/16 08,0,0.135909,0.757336,0.106755,0.998181,0.836785,0.001362,0.153681,0.141839,31,662
3273,17/11/16 09,0,0.130170,0.764206,0.107857,0.998165,0.835796,0.001382,0.155048,0.110464,31,660
3274,17/11/16 10,0,0.132906,0.756850,0.111895,0.998229,0.835871,0.001299,0.154982,0.116780,31,656
3275,17/11/16 11,0,0.138860,0.740856,0.120284,0.998285,0.836211,0.001060,0.154541,0.141234,31,656
3276,17/11/16 12,0,0.159578,0.700535,0.139886,0.998279,0.836798,0.001095,0.153597,0.209908,31,660
3277,17/11/16 13,0,0.147990,0.717690,0.134320,0.998302,0.837517,0.000956,0.152339,0.295335,31,660
3278,17/11/16 14,0,0.139044,0.747830,0.119955,0.998149,0.837324,0.001311,0.152603,0.230007,31,659
3279,17/11/16 15,0,0.143768,0.740617,0.115615,0.998122,0.837994,0.001021,0.151731,0.232179,31,659
3280,17/11/16 16,0,0.116951,0.779321,0.103727,0.997713,0.836776,0.000795,0.153470,0.180821,31,658
3281,17/11/16 17,0,0.095176,0.830173,0.079669,0.997713,0.835267,0.000619,0.155530,0.140824,31,660
3282,17/11/16 18,0,0.107841,0.818757,0.073402,0.998155,0.834011,0.000482,0.157291,0.109674,31,654
3283,17/11/16 19,0,0.077078,0.867553,0.060124,0.997921,0.832752,0.000376,0.159025,0.085414,31,653
3284,17/11/16 20,0,0.104626,0.822776,0.072598,0.998381,0.831917,0.000292,0.160197,0.096736,31,652
3285,17/11/16 21,0,0.125288,0.783228,0.091484,0.997958,0.831874,0.001648,0.160332,0.117120,31,651
3286,17/11/16 22,0,0.133247,0.761868,0.104884,0.998020,0.831626,0.001568,0.160724,0.113414,31,652
3287,17/11/16 23,0,0.134360,0.753756,0.111884,0.998206,0.831221,0.001329,0.161301,0.107855,31,654
3288,18/11/16 00,0,0.119347,0.778125,0.102528,0.998061,0.831882,0.001379,0.160162,0.290670,31,654
3289,18/11/16 01,0,0.118601,0.799126,0.082273,0.998262,0.831677,0.001074,0.160487,0.226374,31,655
3290,18/11/16 02,0,0.116715,0.791562,0.091723,0.998262,0.832254,0.000837,0.159742,0.176300,31,655
3291,18/11/16 03,0,0.117543,0.804259,0.081080,0.998353,0.833020,0.000652,0.158667,0.169688,31,653
3292,18/11/16 04,0,0.146879,0.742775,0.110346,0.998303,0.836673,0.000949,0.153632,0.234791,31,657
3293,18/11/16 05,0,0.152534,0.691043,0.156422,0.998118,0.837755,0.001443,0.152064,0.234791,31,665
3294,18/11/16 06,0,0.148146,0.720032,0.131823,0.998268,0.837970,0.001160,0.151801,0.217844,31,665
3295,18/11/16 07,0,0.126531,0.775095,0.098508,0.998159,0.837923,0.001390,0.151977,0.169657,31,661
3296,18/11/16 08,0,0.139239,0.745874,0.114887,0.997768,0.838445,0.001892,0.151233,0.178150,31,662
3297,18/11/16 09,0,0.133271,0.721750,0.151111,0.997879,0.839184,0.001520,0.149873,0.407181,31,660
3298,18/11/16 10,0,0.138425,0.747661,0.117326,0.998152,0.838765,0.001184,0.150577,0.317113,31,662
3299,18/11/16 11,0,0.141825,0.738102,0.120573,0.998288,0.839324,0.000922,0.149951,0.246968,31,658
3300,18/11/16 12,0,0.144648,0.729970,0.125894,0.998342,0.839826,0.000718,0.149213,0.192339,31,661
3301,18/11/16 13,0,0.165301,0.665715,0.168984,0.998127,0.841227,0.001232,0.147076,0.250349,31,663
3302,18/11/16 14,0,0.146942,0.719546,0.133512,0.998302,0.841063,0.000959,0.147373,0.194972,31,663
3303,18/11/16 15,0,0.151962,0.716192,0.135999,0.997970,0.841082,0.001632,0.147409,0.151845,31,663
3304,18/11/16 16,0,0.148456,0.713644,0.137900,0.997440,0.841703,0.002314,0.146647,0.172043,31,662
3305,18/11/16 17,0,0.148944,0.711697,0.139359,0.997792,0.841013,0.001862,0.147665,0.136204,31,665
3306,18/11/16 18,0,0.155598,0.710203,0.140482,0.997285,0.839998,0.002514,0.149129,0.135720,31,666
3307,18/11/16 19,0,0.169373,0.680921,0.149706,0.997656,0.839262,0.002000,0.150272,0.145978,31,660
3308,18/11/16 20,0,0.180278,0.653301,0.166421,0.997883,0.838866,0.001558,0.150900,0.153893,31,659
3309,18/11/16 21,0,0.188128,0.623285,0.188587,0.997842,0.838947,0.001213,0.150789,0.175938,31,659
3310,18/11/16 22,0,0.193775,0.597820,0.208406,0.997867,0.839602,0.000945,0.149875,0.184487,31,659
3311,18/11/16 23,0,0.136868,0.733873,0.129259,0.998339,0.838490,0.000736,0.151371,0.143678,31,661
3312,19/11/16 00,0,0.141207,0.737590,0.127235,0.997858,0.837550,0.001777,0.152669,0.121644,31,662
3313,19/11/16 01,0,0.134390,0.739592,0.126018,0.997846,0.836565,0.001538,0.153989,0.101870,31,655
3314,19/11/16 02,0,0.133954,0.740828,0.125217,0.998262,0.835767,0.001198,0.155052,0.101860,31,655
3315,19/11/16 03,0,0.117927,0.792462,0.097019,0.998303,0.836166,0.000949,0.154403,0.234791,31,655
3316,19/11/16 04,0,0.148460,0.709883,0.141657,0.998303,0.837819,0.000835,0.152119,0.234791,31,657
3317,19/11/16 05,0,0.146897,0.742568,0.110535,0.998293,0.836550,0.000650,0.153873,0.182856,31,660
3318,19/11/16 06,0,0.120798,0.780915,0.098287,0.998020,0.835249,0.000506,0.155551,0.242300,31,663
3319,19/11/16 07,0,0.129105,0.751139,0.120551,0.998267,0.835384,0.000394,0.155258,0.234791,31,654
3320,19/11/16 08,0,0.090174,0.846822,0.065282,0.998397,0.833998,0.000307,0.157145,0.182856,31,654
3321,19/11/16 09,0,0.104197,0.819413,0.076391,0.997853,0.833512,0.001782,0.157797,0.142408,31,657
3322,19/11/16 10,0,0.125920,0.771827,0.102253,0.998060,0.834737,0.001438,0.156130,0.216205,31,652
3323,19/11/16 11,0,0.153133,0.711459,0.135407,0.998275,0.835915,0.001120,0.154608,0.171103,31,656
3324,19/11/16 12,0,0.116484,0.804712,0.078803,0.998313,0.834911,0.000890,0.156048,0.133255,31,662
3325,19/11/16 13,0,0.102008,0.815850,0.082142,0.998254,0.833811,0.001248,0.157603,0.103779,31,661
3326,19/11/16 14,0,0.106793,0.808757,0.084449,0.998135,0.832853,0.001421,0.158902,0.087781,31,655
3327,19/11/16 15,0,0.116006,0.790896,0.093098,0.998264,0.832395,0.001189,0.159546,0.096526,31,654
3328,19/11/16 16,0,0.120949,0.764241,0.114810,0.998096,0.833616,0.001471,0.157610,0.323990,31,652
3329,19/11/16 17,0,0.107979,0.810344,0.081677,0.998090,0.832912,0.001478,0.158573,0.252324,31,655
3330,19/11/16 18,0,0.121241,0.797239,0.081520,0.998205,0.833523,0.001331,0.157849,0.196510,31,657
3331,19/11/16 19,0,0.134719,0.747567,0.119044,0.998252,0.835216,0.001258,0.155599,0.249093,31,654
3332,19/11/16 20,0,0.140749,0.754074,0.105177,0.998266,0.835224,0.001174,0.155669,0.193994,31,661
3333,19/11/16 21,0,0.138583,0.748414,0.113003,0.998271,0.835202,0.001141,0.155729,0.151082,31,658
3334,19/11/16 22,0,0.132878,0.757171,0.109950,0.998055,0.836143,0.001524,0.154561,0.143867,31,655
3335,19/11/16 23,0,0.146998,0.736407,0.116595,0.997934,0.836929,0.001679,0.153387,0.197681,31,659
3336,20/11/16 00,0,0.167137,0.655855,0.177008,0.997713,0.837912,0.001565,0.151766,0.258814,31,662
3337,20/11/16 01,0,0.131650,0.753062,0.116763,0.997822,0.836856,0.001219,0.153248,0.201565,31,661
3338,20/11/16 02,0,0.135420,0.757542,0.113822,0.998303,0.836042,0.000949,0.154412,0.156979,31,660
3339,20/11/16 03,0,0.129732,0.777824,0.101903,0.998303,0.836025,0.000949,0.154547,0.130755,31,654
3340,20/11/16 04,0,0.118055,0.792162,0.091589,0.998262,0.838090,0.001182,0.151695,0.234791,31,657
3341,20/11/16 05,0,0.148584,0.709571,0.141845,0.998308,0.840056,0.000921,0.149058,0.234791,31,662
3342,20/11/16 06,0,0.141342,0.731912,0.126745,0.998303,0.839207,0.000949,0.150071,0.256388,31,669
3343,20/11/16 07,0,0.124315,0.789273,0.086412,0.997449,0.838008,0.001682,0.151750,0.199675,31,663
3344,20/11/16 08,0,0.133207,0.750991,0.120649,0.997806,0.839420,0.001310,0.149720,0.234791,31,657
3345,20/11/16 09,0,0.158755,0.664725,0.176870,0.998292,0.842113,0.001020,0.145979,0.271011,31,659
3346,20/11/16 10,0,0.159524,0.674208,0.166268,0.998263,0.842029,0.001193,0.145999,0.276342,31,666
3347,20/11/16 11,0,0.144153,0.729805,0.126042,0.998019,0.841047,0.001569,0.147443,0.215215,31,670
3348,20/11/16 12,0,0.148177,0.723879,0.130345,0.997464,0.840280,0.001288,0.148661,0.167610,31,660
3349,20/11/16 13,0,0.158180,0.704926,0.136894,0.997556,0.839508,0.001003,0.149869,0.133920,31,660
3350,20/11/16 14,0,0.161966,0.692397,0.145637,0.997894,0.838859,0.000781,0.150851,0.130141,31,662
3351,20/11/16 15,0,0.167794,0.677714,0.154492,0.998360,0.838380,0.000609,0.151557,0.134640,31,661
3352,20/11/16 16,0,0.180713,0.650016,0.169271,0.997678,0.838587,0.001475,0.151366,0.151193,31,661
3353,20/11/16 17,0,0.181401,0.644005,0.174594,0.997967,0.838348,0.001149,0.151755,0.139499,31,660
3354,20/11/16 18,0,0.136378,0.736179,0.127443,0.998313,0.836861,0.000895,0.153790,0.108642,31,662
3355,20/11/16 19,0,0.134807,0.739342,0.125851,0.998033,0.835913,0.001551,0.155088,0.101860,31,659
3356,20/11/16 20,0,0.134109,0.740938,0.124953,0.997796,0.835564,0.001747,0.155546,0.134749,31,654
3357,20/11/16 21,0,0.136545,0.741867,0.124395,0.998181,0.835464,0.001361,0.155658,0.127677,31,656
3358,20/11/16 22,0,0.158808,0.705502,0.135690,0.998280,0.835482,0.001091,0.155619,0.169597,31,658
3359,20/11/16 23,0,0.157025,0.701593,0.141382,0.998319,0.835054,0.000858,0.156203,0.132083,31,659
3360,21/11/16 00,0,0.139117,0.740303,0.123594,0.998059,0.834474,0.001518,0.157024,0.112677,31,659
3361,21/11/16 01,0,0.147314,0.722959,0.129727,0.997831,0.834012,0.001565,0.157649,0.120990,31,655
3362,21/11/16 02,0,0.151932,0.711314,0.136754,0.998035,0.833892,0.001219,0.157761,0.121821,31,654
3363,21/11/16 03,0,0.150563,0.710748,0.138690,0.998303,0.834938,0.000949,0.156293,0.169688,31,654
3364,21/11/16 04,0,0.146425,0.745329,0.119010,0.998303,0.836795,0.000949,0.153673,0.234791,31,656
3365,21/11/16 05,0,0.164325,0.695925,0.142559,0.998317,0.839473,0.000867,0.149913,0.234791,31,662
3366,21/11/16 06,0,0.113817,0.811140,0.087612,0.997853,0.838447,0.001219,0.151341,0.182856,31,668
3367,21/11/16 07,0,0.128580,0.782286,0.089134,0.998303,0.837567,0.000949,0.152554,0.142408,31,663
3368,21/11/16 08,0,0.129911,0.721730,0.148359,0.998327,0.838042,0.000811,0.151587,0.364641,31,657
3369,21/11/16 09,0,0.145598,0.738936,0.115465,0.998330,0.837646,0.000791,0.152190,0.283982,31,657
3370,21/11/16 10,0,0.132904,0.756933,0.110164,0.997913,0.837692,0.001706,0.152169,0.221166,31,661
3371,21/11/16 11,0,0.134742,0.750028,0.115230,0.998042,0.837723,0.001539,0.152232,0.172244,31,658
3372,21/11/16 12,0,0.153783,0.726522,0.122461,0.998070,0.837787,0.001503,0.152200,0.161942,31,659
3373,21/11/16 13,0,0.171751,0.650202,0.178047,0.998028,0.839021,0.001558,0.150284,0.251290,31,660
3374,21/11/16 14,0,0.133132,0.746255,0.120613,0.998078,0.837913,0.001493,0.151785,0.195705,31,660
3375,21/11/16 15,0,0.140683,0.751432,0.115625,0.998250,0.837071,0.001269,0.152976,0.152415,31,661
3376,21/11/16 16,0,0.128747,0.762615,0.108639,0.998132,0.835963,0.001424,0.154550,0.118701,31,655
3377,21/11/16 17,0,0.104464,0.820505,0.084047,0.997713,0.834508,0.001963,0.156574,0.092582,31,655
3378,21/11/16 18,0,0.080802,0.863204,0.064752,0.997713,0.833162,0.001915,0.158431,0.072103,31,654
3379,21/11/16 19,0,0.113214,0.810038,0.076748,0.998080,0.832398,0.001492,0.159529,0.112554,31,652
3380,21/11/16 20,0,0.132136,0.770651,0.097213,0.998001,0.831834,0.001539,0.160312,0.123413,31,651
3381,21/11/16 21,0,0.120437,0.763858,0.115705,0.998262,0.832506,0.001198,0.159180,0.340707,31,652
3382,21/11/16 22,0,0.115446,0.809681,0.080600,0.997960,0.832855,0.001645,0.158822,0.265343,31,654
3383,21/11/16 23,0,0.121866,0.777388,0.103234,0.997834,0.833937,0.001808,0.157160,0.296001,31,656
3384,22/11/16 00,0,0.122418,0.778020,0.099562,0.997926,0.833374,0.001689,0.158042,0.230526,31,659
3385,22/11/16 01,0,0.108462,0.809641,0.084864,0.997936,0.832784,0.001538,0.158904,0.179534,31,657
3386,22/11/16 02,0,0.116535,0.791174,0.092291,0.998262,0.832918,0.001198,0.158784,0.139821,31,655
3387,22/11/16 03,0,0.118330,0.793457,0.088213,0.998303,0.832525,0.000949,0.159286,0.108893,31,652
3388,22/11/16 04,0,0.120537,0.783085,0.096379,0.998303,0.834993,0.000949,0.155926,0.234791,31,656
3389,22/11/16 05,0,0.151221,0.696505,0.152274,0.998115,0.837058,0.000747,0.153010,0.234791,31,660
3390,22/11/16 06,0,0.165657,0.689845,0.153548,0.997928,0.839358,0.000582,0.149401,0.301714,31,664
3391,22/11/16 07,0,0.167618,0.643249,0.189133,0.998386,0.839177,0.000453,0.149823,0.234975,31,670
3392,22/11/16 08,0,0.130645,0.762675,0.122867,0.998262,0.838489,0.001198,0.150903,0.182999,31,663
3393,22/11/16 09,0,0.133259,0.753950,0.112791,0.998281,0.838283,0.001082,0.151269,0.142520,31,660
3394,22/11/16 10,0,0.136108,0.747769,0.123130,0.997988,0.839395,0.001461,0.149545,0.325656,31,656
3395,22/11/16 11,0,0.138400,0.743276,0.120500,0.998257,0.840177,0.001138,0.148647,0.253621,31,660
3396,22/11/16 12,0,0.141888,0.738293,0.122951,0.998314,0.840671,0.000886,0.148060,0.197520,31,662
3397,22/11/16 13,0,0.162914,0.686508,0.150577,0.998165,0.841958,0.001382,0.146126,0.230599,31,663
3398,22/11/16 14,0,0.179086,0.598381,0.222533,0.997953,0.842935,0.001655,0.144332,0.308661,31,664
3399,22/11/16 15,0,0.151112,0.719632,0.133434,0.997657,0.842564,0.001901,0.145011,0.240385,31,666
3400,22/11/16 16,0,0.163025,0.704524,0.135939,0.997610,0.842487,0.001481,0.145277,0.187212,31,664
3401,22/11/16 17,0,0.148452,0.713695,0.137854,0.997335,0.842371,0.001153,0.145376,0.286005,31,662
3402,22/11/16 18,0,0.148940,0.711737,0.139323,0.997832,0.840847,0.000898,0.147617,0.222741,31,662
3403,22/11/16 19,0,0.149424,0.710234,0.140454,0.997953,0.839502,0.000699,0.149619,0.173471,31,660
3404,22/11/16 20,0,0.155561,0.702462,0.141977,0.998371,0.838647,0.000545,0.150923,0.135099,31,655
3405,22/11/16 21,0,0.173186,0.668049,0.158765,0.998096,0.838909,0.000919,0.150716,0.149218,31,658
3406,22/11/16 22,0,0.183356,0.644242,0.172402,0.998342,0.839190,0.000715,0.150443,0.149937,31,659
3407,22/11/16 23,0,0.190484,0.618136,0.191380,0.997678,0.839525,0.002008,0.149984,0.170090,31,661
3408,23/11/16 00,0,0.136868,0.733873,0.129259,0.997685,0.838041,0.001998,0.151973,0.132466,31,662
3409,23/11/16 01,0,0.135175,0.737590,0.127235,0.997780,0.836975,0.001565,0.153422,0.108520,31,660
3410,23/11/16 02,0,0.135706,0.739592,0.126018,0.997822,0.836194,0.001219,0.154433,0.117665,31,655
3411,23/11/16 03,0,0.138763,0.744897,0.116340,0.998303,0.835881,0.000949,0.154929,0.169688,31,655
3412,23/11/16 04,0,0.146502,0.745027,0.114332,0.998303,0.836501,0.000891,0.154116,0.169688,31,656
3413,23/11/16 05,0,0.134659,0.773295,0.097367,0.998346,0.836883,0.000694,0.153432,0.234791,31,658
3414,23/11/16 06,0,0.089582,0.840205,0.075151,0.998291,0.835086,0.001025,0.155874,0.182856,31,661
3415,23/11/16 07,0,0.127483,0.776430,0.096087,0.997853,0.835095,0.000993,0.155903,0.169688,31,658
3416,23/11/16 08,0,0.156385,0.709959,0.133656,0.997896,0.834905,0.000773,0.156173,0.169688,31,653
3417,23/11/16 09,0,0.116504,0.800115,0.083381,0.998361,0.834497,0.000602,0.156744,0.132153,31,657
3418,23/11/16 10,0,0.116042,0.804424,0.079534,0.997984,0.833729,0.001412,0.157734,0.102921,31,655
3419,23/11/16 11,0,0.115972,0.807692,0.076336,0.998252,0.832957,0.001100,0.158794,0.124190,31,655
3420,23/11/16 12,0,0.088395,0.848278,0.066804,0.998301,0.832177,0.000857,0.159860,0.096720,31,654
3421,23/11/16 13,0,0.104769,0.829414,0.072210,0.998350,0.831824,0.000667,0.160338,0.101860,31,653
3422,23/11/16 14,0,0.118129,0.797020,0.084850,0.998233,0.831889,0.001243,0.160254,0.120826,31,652
3423,23/11/16 15,0,0.126707,0.781507,0.091786,0.998165,0.831836,0.000968,0.160312,0.109708,31,654
3424,23/11/16 16,0,0.120950,0.751148,0.127902,0.998336,0.833473,0.000754,0.157725,0.399294,31,654
3425,23/11/16 17,0,0.122492,0.792414,0.085094,0.997920,0.833392,0.001697,0.157887,0.310970,31,656
3426,23/11/16 18,0,0.120848,0.790889,0.088263,0.997886,0.834135,0.001741,0.156888,0.242184,31,659
3427,23/11/16 19,0,0.119534,0.792748,0.087718,0.997968,0.834803,0.001635,0.156072,0.200037,31,657
3428,23/11/16 20,0,0.118460,0.801664,0.084648,0.998241,0.834180,0.001284,0.157005,0.155789,31,658
3429,23/11/16 21,0,0.125891,0.780403,0.093706,0.998249,0.833703,0.001274,0.157742,0.121328,31,658
3430,23/11/16 22,0,0.130185,0.766478,0.103337,0.998262,0.834303,0.001196,0.157019,0.131452,31,655
3431,23/11/16 23,0,0.144054,0.748943,0.110235,0.997731,0.835047,0.001940,0.156010,0.176050,31,658
3432,24/11/16 00,0,0.164457,0.675298,0.160245,0.997787,0.835843,0.001867,0.154714,0.232480,31,660
3433,24/11/16 01,0,0.129085,0.758344,0.113425,0.997889,0.835180,0.001538,0.155614,0.181055,31,659
3434,24/11/16 02,0,0.138696,0.753713,0.113977,0.998262,0.835150,0.001198,0.155675,0.141006,31,658
3435,24/11/16 03,0,0.127015,0.765237,0.107748,0.998262,0.834883,0.001198,0.156080,0.135077,31,654
3436,24/11/16 04,0,0.118105,0.795006,0.089118,0.998303,0.837138,0.000949,0.152992,0.234791,31,657
